psgc10,psgc9,name,level,city_class,income_class,province,region,old_names
0600605000,060605000,Caluya,Mun,,1st,Antique,Region VI (Western Visayas),
0600606000,060606000,Culasi,Mun,,3rd,Antique,Region VI (Western Visayas),
0600607000,060607000,Tobias Fornier,Mun,,4th,Antique,Region VI (Western Visayas),Dao
0600608000,060608000,Hamtic,Mun,,3rd,Antique,Region VI (Western Visayas),
0600609000,060609000,Laua-An,Mun,,4th,Antique,Region VI (Western Visayas),
0600610000,060610000,Libertad,Mun,,5th,Antique,Region VI (Western Visayas),
0600611000,060611000,Pandan,Mun,,4th,Antique,Region VI (Western Visayas),
0600612000,060612000,Patnongon,Mun,,3rd,Antique,Region VI (Western Visayas),
0600613000,060613000,San Jose ,Mun,,1st,Antique,Region VI (Western Visayas),
0600614000,060614000,San Remigio,Mun,,3rd,Antique,Region VI (Western Visayas),
0600615000,060615000,Sebaste,Mun,,4th,Antique,Region VI (Western Visayas),
0600616000,060616000,Sibalom,Mun,,2nd,Antique,Region VI (Western Visayas),
0600617000,060617000,Tibiao,Mun,,4th,Antique,Region VI (Western Visayas),
0600618000,060618000,Valderrama,Mun,,4th,Antique,Region VI (Western Visayas),
0601901000,061901000,Cuartero,Mun,,4th,Capiz,Region VI (Western Visayas),
0601902000,061902000,Dao,Mun,,4th,Capiz,Region VI (Western Visayas),
0601903000,061903000,Dumalag,Mun,,4th,Capiz,Region VI (Western Visayas),
0601904000,061904000,Dumarao,Mun,,2nd,Capiz,Region VI (Western Visayas),
0601905000,061905000,Ivisan,Mun,,4th,Capiz,Region VI (Western Visayas),
0601906000,061906000,Jamindan,Mun,,2nd,Capiz,Region VI (Western Visayas),
0601907000,061907000,Ma-Ayon,Mun,,3rd,Capiz,Region VI (Western Visayas),
0601908000,061908000,Mambusao,Mun,,3rd,Capiz,Region VI (Western Visayas),
0601909000,061909000,Panay,Mun,,3rd,Capiz,Region VI (Western Visayas),
0601910000,061910000,Panitan,Mun,,3rd,Capiz,Region VI (Western Visayas),
0601911000,061911000,Pilar,Mun,,3rd,Capiz,Region VI (Western Visayas),
0601912000,061912000,Pontevedra,Mun,,3rd,Capiz,Region VI (Western Visayas),
0601913000,061913000,President Roxas,Mun,,4th,Capiz,Region VI (Western Visayas),
0601914000,061914000,City of Roxas ,City,CC,3rd,Capiz,Region VI (Western Visayas),
0601915000,061915000,Sapi-An,Mun,,4th,Capiz,Region VI (Western Visayas),
0601916000,061916000,Sigma,Mun,,4th,Capiz,Region VI (Western Visayas),
0601917000,061917000,Tapaz,Mun,,1st,Capiz,Region VI (Western Visayas),
0603001000,063001000,Ajuy,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603002000,063002000,Alimodian,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603003000,063003000,Anilao,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603004000,063004000,Badiangan,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603005000,063005000,Balasan,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603006000,063006000,Banate,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603007000,063007000,Barotac Nuevo,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603008000,063008000,Barotac Viejo,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603009000,063009000,Batad,Mun,,5th,Iloilo,Region VI (Western Visayas),
0603010000,063010000,Bingawan,Mun,,5th,Iloilo,Region VI (Western Visayas),
0603012000,063012000,Cabatuan,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603013000,063013000,Calinog,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603014000,063014000,Carles,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603015000,063015000,Concepcion,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603016000,063016000,Dingle,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603017000,063017000,Dueñas,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603018000,063018000,Dumangas,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603019000,063019000,Estancia,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603020000,063020000,Guimbal,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603021000,063021000,Igbaras,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603023000,063023000,Janiuay,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603025000,063025000,Lambunao,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603026000,063026000,Leganes,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603027000,063027000,Lemery,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603028000,063028000,Leon,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603029000,063029000,Maasin,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603030000,063030000,Miagao,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603031000,063031000,Mina,Mun,,5th,Iloilo,Region VI (Western Visayas),
0603032000,063032000,New Lucena,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603034000,063034000,Oton,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603035000,063035000,City of Passi,City,CC,4th,Iloilo,Region VI (Western Visayas),
0603036000,063036000,Pavia,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603037000,063037000,Pototan,Mun,,1st,Iloilo,Region VI (Western Visayas),
0603038000,063038000,San Dionisio,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603039000,063039000,San Enrique,Mun,,3rd,Iloilo,Region VI (Western Visayas),
0603040000,063040000,San Joaquin,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603041000,063041000,San Miguel,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603042000,063042000,San Rafael,Mun,,5th,Iloilo,Region VI (Western Visayas),
0603043000,063043000,Santa Barbara,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603044000,063044000,Sara,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603045000,063045000,Tigbauan,Mun,,2nd,Iloilo,Region VI (Western Visayas),
0603046000,063046000,Tubungan,Mun,,4th,Iloilo,Region VI (Western Visayas),
0603047000,063047000,Zarraga,Mun,,4th,Iloilo,Region VI (Western Visayas),
0607901000,067901000,Buenavista,Mun,,2nd,Guimaras,Region VI (Western Visayas),
0607902000,067902000,Jordan ,Mun,,3rd,Guimaras,Region VI (Western Visayas),
0607903000,067903000,Nueva Valencia,Mun,,3rd,Guimaras,Region VI (Western Visayas),
0607904000,067904000,San Lorenzo,Mun,,5th,Guimaras,Region VI (Western Visayas),
0607905000,067905000,Sibunag,Mun,,4th,Guimaras,Region VI (Western Visayas),
0631000000,063022000,City of Iloilo ,City,HUC,1st,Region VI (Western Visayas),Region VI (Western Visayas),
1804502000,064502000,City of Bago,City,CC,2nd,Negros Occidental,Negros Island Region (NIR),
1804503000,064503000,Binalbagan,Mun,,1st,Negros Occidental,Negros Island Region (NIR),
1804504000,064504000,City of Cadiz,City,CC,2nd,Negros Occidental,Negros Island Region (NIR),
1804505000,064505000,Calatrava,Mun,,1st,Negros Occidental,Negros Island Region (NIR),
1804506000,064506000,Candoni,Mun,,4th,Negros Occidental,Negros Island Region (NIR),
1804507000,064507000,Cauayan,Mun,,1st,Negros Occidental,Negros Island Region (NIR),
1804508000,064508000,Enrique B. Magalona,Mun,,2nd,Negros Occidental,Negros Island Region (NIR),Saravia
1804509000,064509000,City of Escalante,City,CC,4th,Negros Occidental,Negros Island Region (NIR),
1804510000,064510000,City of Himamaylan,City,CC,3rd,Negros Occidental,Negros Island Region (NIR),
1804511000,064511000,Hinigaran,Mun,,1st,Negros Occidental,Negros Island Region (NIR),
1804512000,064512000,Hinoba-an,Mun,,1st,Negros Occidental,Negros Island Region (NIR),Asia
1804513000,064513000,Ilog,Mun,,2nd,Negros Occidental,Negros Island Region (NIR),
1804514000,064514000,Isabela,Mun,,2nd,Negros Occidental,Negros Island Region (NIR),
1804515000,064515000,City of Kabankalan,City,CC,1st,Negros Occidental,Negros Island Region (NIR),
1804516000,064516000,City of La Carlota,City,CC,4th,Negros Occidental,Negros Island Region (NIR),
1804517000,064517000,La Castellana,Mun,,1st,Negros Occidental,Negros Island Region (NIR),
1804518000,064518000,Manapla,Mun,,2nd,Negros Occidental,Negros Island Region (NIR),
1804519000,064519000,Moises Padilla,Mun,,3rd,Negros Occidental,Negros Island Region (NIR),Magallon
1804520000,064520000,Murcia,Mun,,1st,Negros Occidental,Negros Island Region (NIR),
1804521000,064521000,Pontevedra,Mun,,3rd,Negros Occidental,Negros Island Region (NIR),
1804522000,064522000,Pulupandan,Mun,,3rd,Negros Occidental,Negros Island Region (NIR),
1804523000,064523000,City of Sagay,City,CC,3rd,Negros Occidental,Negros Island Region (NIR),
1804524000,064524000,City of San Carlos,City,CC,2nd,Negros Occidental,Negros Island Region (NIR),
1804525000,064525000,San Enrique,Mun,,4th,Negros Occidental,Negros Island Region (NIR),
1804526000,064526000,City of Silay,City,CC,3rd,Negros Occidental,Negros Island Region (NIR),
1804527000,064527000,City of Sipalay,City,CC,4th,Negros Occidental,Negros Island Region (NIR),
1804528000,064528000,City of Talisay,City,CC,4th,Negros Occidental,Negros Island Region (NIR),
1804529000,064529000,Toboso,Mun,,3rd,Negros Occidental,Negros Island Region (NIR),
1804530000,064530000,Valladolid,Mun,,4th,Negros Occidental,Negros Island Region (NIR),
1804531000,064531000,City of Victorias,City,CC,4th,Negros Occidental,Negros Island Region (NIR),
1804532000,064532000,Salvador Benedicto,Mun,,4th,Negros Occidental,Negros Island Region (NIR),
1804601000,074601000,Amlan,Mun,,4th,Negros Oriental,Negros Island Region (NIR),Ayuquitan
1804602000,074602000,Ayungon,Mun,,2nd,Negros Oriental,Negros Island Region (NIR),
1804603000,074603000,Bacong,Mun,,4th,Negros Oriental,Negros Island Region (NIR),
1804604000,074604000,City of Bais,City,CC,3rd,Negros Oriental,Negros Island Region (NIR),
1804605000,074605000,Basay,Mun,,4th,Negros Oriental,Negros Island Region (NIR),
1804606000,074606000,City of Bayawan,City,CC,2nd,Negros Oriental,Negros Island Region (NIR),Tulong
1804607000,074607000,Bindoy,Mun,,3rd,Negros Oriental,Negros Island Region (NIR),Payabon
1804608000,074608000,City of Canlaon,City,CC,4th,Negros Oriental,Negros Island Region (NIR),
1804609000,074609000,Dauin,Mun,,4th,Negros Oriental,Negros Island Region (NIR),
1804610000,074610000,City of Dumaguete ,City,CC,3rd,Negros Oriental,Negros Island Region (NIR),
1804611000,074611000,City of Guihulngan,City,CC,5th,Negros Oriental,Negros Island Region (NIR),
1804612000,074612000,Jimalalud,Mun,,4th,Negros Oriental,Negros Island Region (NIR),
1804613000,074613000,La Libertad,Mun,,3rd,Negros Oriental,Negros Island Region (NIR),
1804614000,074614000,Mabinay,Mun,,1st,Negros Oriental,Negros Island Region (NIR),
1804615000,074615000,Manjuyod,Mun,,2nd,Negros Oriental,Negros Island Region (NIR),
1804616000,074616000,Pamplona,Mun,,3rd,Negros Oriental,Negros Island Region (NIR),
1804617000,074617000,San Jose,Mun,,5th,Negros Oriental,Negros Island Region (NIR),
1804618000,074618000,Santa Catalina,Mun,,1st,Negros Oriental,Negros Island Region (NIR),
1804619000,074619000,Siaton,Mun,,1st,Negros Oriental,Negros Island Region (NIR),
1804620000,074620000,Sibulan,Mun,,2nd,Negros Oriental,Negros Island Region (NIR),
1804621000,074621000,City of Tanjay,City,CC,4th,Negros Oriental,Negros Island Region (NIR),
1804622000,074622000,Tayasan,Mun,,3rd,Negros Oriental,Negros Island Region (NIR),
1804623000,074623000,Valencia,Mun,,1st,Negros Oriental,Negros Island Region (NIR),Luzurriaga
1804624000,074624000,Vallehermoso,Mun,,3rd,Negros Oriental,Negros Island Region (NIR),
1804625000,074625000,Zamboanguita,Mun,,4th,Negros Oriental,Negros Island Region (NIR),
1806101000,076101000,Enrique Villanueva,Mun,,5th,Siquijor,Negros Island Region (NIR),
1806102000,076102000,Larena,Mun,,5th,Siquijor,Negros Island Region (NIR),
1806103000,076103000,Lazi,Mun,,4th,Siquijor,Negros Island Region (NIR),
1806104000,076104000,Maria,Mun,,5th,Siquijor,Negros Island Region (NIR),
1806105000,076105000,San Juan,Mun,,5th,Siquijor,Negros Island Region (NIR),
1806106000,076106000,Siquijor ,Mun,,4th,Siquijor,Negros Island Region (NIR),
1830200000,064501000,City of Bacolod ,City,HUC,1st,Negros Island Region (NIR),Negros Island Region (NIR),
0701201000,071201000,Alburquerque,Mun,,5th,Bohol,Region VII (Central Visayas),
0701202000,071202000,Alicia,Mun,,4th,Bohol,Region VII (Central Visayas),
0701203000,071203000,Anda,Mun,,5th,Bohol,Region VII (Central Visayas),
0701204000,071204000,Antequera,Mun,,4th,Bohol,Region VII (Central Visayas),
0701205000,071205000,Baclayon,Mun,,4th,Bohol,Region VII (Central Visayas),
0701206000,071206000,Balilihan,Mun,,4th,Bohol,Region VII (Central Visayas),
0701207000,071207000,Batuan,Mun,,5th,Bohol,Region VII (Central Visayas),
0701208000,071208000,Bilar,Mun,,4th,Bohol,Region VII (Central Visayas),
0701209000,071209000,Buenavista,Mun,,4th,Bohol,Region VII (Central Visayas),
0701210000,071210000,Calape,Mun,,3rd,Bohol,Region VII (Central Visayas),
0701211000,071211000,Candijay,Mun,,4th,Bohol,Region VII (Central Visayas),
0701212000,071212000,Carmen,Mun,,1st,Bohol,Region VII (Central Visayas),
0701213000,071213000,Catigbian,Mun,,4th,Bohol,Region VII (Central Visayas),
0701214000,071214000,Clarin,Mun,,5th,Bohol,Region VII (Central Visayas),
0701215000,071215000,Corella,Mun,,5th,Bohol,Region VII (Central Visayas),
0701216000,071216000,Cortes,Mun,,5th,Bohol,Region VII (Central Visayas),
0701217000,071217000,Dagohoy,Mun,,5th,Bohol,Region VII (Central Visayas),
0701218000,071218000,Danao,Mun,,4th*,Bohol,Region VII (Central Visayas),
0701219000,071219000,Dauis,Mun,,4th,Bohol,Region VII (Central Visayas),
0701220000,071220000,Dimiao,Mun,,4th,Bohol,Region VII (Central Visayas),
0701221000,071221000,Duero,Mun,,4th,Bohol,Region VII (Central Visayas),
0701222000,071222000,Garcia Hernandez,Mun,,4th,Bohol,Region VII (Central Visayas),
0701223000,071223000,Guindulman,Mun,,4th,Bohol,Region VII (Central Visayas),
0701224000,071224000,Inabanga,Mun,,3rd,Bohol,Region VII (Central Visayas),
0701225000,071225000,Jagna,Mun,,3rd,Bohol,Region VII (Central Visayas),
0701226000,071226000,Getafe,Mun,,3rd,Bohol,Region VII (Central Visayas),
0701227000,071227000,Lila,Mun,,5th,Bohol,Region VII (Central Visayas),
0701228000,071228000,Loay,Mun,,5th,Bohol,Region VII (Central Visayas),
0701229000,071229000,Loboc,Mun,,4th,Bohol,Region VII (Central Visayas),
0701230000,071230000,Loon,Mun,,2nd,Bohol,Region VII (Central Visayas),
0701231000,071231000,Mabini,Mun,,4th,Bohol,Region VII (Central Visayas),
0701232000,071232000,Maribojoc,Mun,,4th,Bohol,Region VII (Central Visayas),
0701233000,071233000,Panglao,Mun,,4th,Bohol,Region VII (Central Visayas),
0701234000,071234000,Pilar,Mun,,4th,Bohol,Region VII (Central Visayas),
0701235000,071235000,President Carlos P. Garcia,Mun,,4th,Bohol,Region VII (Central Visayas),Pitogo
0701236000,071236000,Sagbayan,Mun,,4th,Bohol,Region VII (Central Visayas),Borja
0701237000,071237000,San Isidro,Mun,,5th*,Bohol,Region VII (Central Visayas),
0701238000,071238000,San Miguel,Mun,,4th,Bohol,Region VII (Central Visayas),
0701239000,071239000,Sevilla,Mun,,5th,Bohol,Region VII (Central Visayas),
0701240000,071240000,Sierra Bullones,Mun,,3rd,Bohol,Region VII (Central Visayas),
0701241000,071241000,Sikatuna,Mun,,5th,Bohol,Region VII (Central Visayas),
0701242000,071242000,City of Tagbilaran ,City,CC,3rd,Bohol,Region VII (Central Visayas),
0701243000,071243000,Talibon,Mun,,1st,Bohol,Region VII (Central Visayas),
0701244000,071244000,Trinidad,Mun,,3rd,Bohol,Region VII (Central Visayas),
0701245000,071245000,Tubigon,Mun,,1st,Bohol,Region VII (Central Visayas),
0701246000,071246000,Ubay,Mun,,1st,Bohol,Region VII (Central Visayas),
0701247000,071247000,Valencia,Mun,,4th,Bohol,Region VII (Central Visayas),
0701248000,071248000,Bien Unido,Mun,,4th,Bohol,Region VII (Central Visayas),
0702201000,072201000,Alcantara,Mun,,5th,Cebu,Region VII (Central Visayas),
0702202000,072202000,Alcoy,Mun,,5th,Cebu,Region VII (Central Visayas),
0702203000,072203000,Alegria,Mun,,4th,Cebu,Region VII (Central Visayas),
0702204000,072204000,Aloguinsan,Mun,,4th,Cebu,Region VII (Central Visayas),
0702205000,072205000,Argao,Mun,,1st,Cebu,Region VII (Central Visayas),
0702206000,072206000,Asturias,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702207000,072207000,Badian,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702208000,072208000,Balamban,Mun,,1st,Cebu,Region VII (Central Visayas),
0702209000,072209000,Bantayan,Mun,,1st,Cebu,Region VII (Central Visayas),
0702210000,072210000,Barili,Mun,,2nd,Cebu,Region VII (Central Visayas),
0702211000,072211000,City of Bogo,City,CC,6th,Cebu,Region VII (Central Visayas),
0702212000,072212000,Boljoon,Mun,,5th,Cebu,Region VII (Central Visayas),
0702213000,072213000,Borbon,Mun,,4th*,Cebu,Region VII (Central Visayas),
0702214000,072214000,City of Carcar,City,CC,5th,Cebu,Region VII (Central Visayas),
0702215000,072215000,Carmen,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702216000,072216000,Catmon,Mun,,4th,Cebu,Region VII (Central Visayas),
0702218000,072218000,Compostela,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702219000,072219000,Consolacion,Mun,,1st,Cebu,Region VII (Central Visayas),
0702220000,072220000,Cordova,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702221000,072221000,Daanbantayan,Mun,,1st,Cebu,Region VII (Central Visayas),
0702222000,072222000,Dalaguete,Mun,,1st,Cebu,Region VII (Central Visayas),
0702223000,072223000,Danao City,City,CC,3rd,Cebu,Region VII (Central Visayas),
0702224000,072224000,Dumanjug,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702225000,072225000,Ginatilan,Mun,,5th,Cebu,Region VII (Central Visayas),
0702227000,072227000,Liloan,Mun,,1st,Cebu,Region VII (Central Visayas),
0702228000,072228000,Madridejos,Mun,,4th,Cebu,Region VII (Central Visayas),
0702229000,072229000,Malabuyoc,Mun,,5th,Cebu,Region VII (Central Visayas),
0702231000,072231000,Medellin,Mun,,2nd,Cebu,Region VII (Central Visayas),
0702232000,072232000,Minglanilla,Mun,,1st,Cebu,Region VII (Central Visayas),
0702233000,072233000,Moalboal,Mun,,4th,Cebu,Region VII (Central Visayas),
0702234000,072234000,City of Naga,City,CC,5th,Cebu,Region VII (Central Visayas),
0702235000,072235000,Oslob,Mun,,4th,Cebu,Region VII (Central Visayas),
0702236000,072236000,Pilar,Mun,,5th,Cebu,Region VII (Central Visayas),
0702237000,072237000,Pinamungajan,Mun,,2nd,Cebu,Region VII (Central Visayas),
0702238000,072238000,Poro,Mun,,4th,Cebu,Region VII (Central Visayas),
0702239000,072239000,Ronda,Mun,,5th*,Cebu,Region VII (Central Visayas),
0702240000,072240000,Samboan,Mun,,5th,Cebu,Region VII (Central Visayas),
0702241000,072241000,San Fernando,Mun,,2nd,Cebu,Region VII (Central Visayas),
0702242000,072242000,San Francisco,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702243000,072243000,San Remigio,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702244000,072244000,Santa Fe,Mun,,4th,Cebu,Region VII (Central Visayas),
0702245000,072245000,Santander,Mun,,4th,Cebu,Region VII (Central Visayas),
0702246000,072246000,Sibonga,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702247000,072247000,Sogod,Mun,,4th*,Cebu,Region VII (Central Visayas),
0702248000,072248000,Tabogon,Mun,,3rd,Cebu,Region VII (Central Visayas),
0702249000,072249000,Tabuelan,Mun,,4th,Cebu,Region VII (Central Visayas),
0702250000,072250000,City of Talisay,City,CC,3rd,Cebu,Region VII (Central Visayas),
0702251000,072251000,City of Toledo,City,CC,3rd,Cebu,Region VII (Central Visayas),
0702252000,072252000,Tuburan,Mun,,2nd,Cebu,Region VII (Central Visayas),
0702253000,072253000,Tudela,Mun,,5th,Cebu,Region VII (Central Visayas),
0730600000,072217000,City of Cebu ,City,HUC,1st,Region VII (Central Visayas),Region VII (Central Visayas),
0731100000,072226000,City of Lapu-Lapu,City,HUC,1st,Region VII (Central Visayas),Region VII (Central Visayas),Opon
0731300000,072230000,City of Mandaue,City,HUC,1st,Region VII (Central Visayas),Region VII (Central Visayas),
0802601000,082601000,Arteche,Mun,,3rd,Eastern Samar,Region VIII (Eastern Visayas),
0802602000,082602000,Balangiga,Mun,,4th,Eastern Samar,Region VIII (Eastern Visayas),
0802603000,082603000,Balangkayan,Mun,,5th,Eastern Samar,Region VIII (Eastern Visayas),
0802604000,082604000,City of Borongan ,City,CC,1st (as Mun),Eastern Samar,Region VIII (Eastern Visayas),
0802605000,082605000,Can-Avid,Mun,,4th,Eastern Samar,Region VIII (Eastern Visayas),
0802606000,082606000,Dolores,Mun,,3rd*,Eastern Samar,Region VIII (Eastern Visayas),
0802607000,082607000,General Macarthur,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802608000,082608000,Giporlos,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802609000,082609000,Guiuan,Mun,,2nd,Eastern Samar,Region VIII (Eastern Visayas),
0802610000,082610000,Hernani,Mun,,5th,Eastern Samar,Region VIII (Eastern Visayas),
0802611000,082611000,Jipapad,Mun,,5th,Eastern Samar,Region VIII (Eastern Visayas),
0802612000,082612000,Lawaan,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802613000,082613000,Llorente,Mun,,3rd,Eastern Samar,Region VIII (Eastern Visayas),
0802614000,082614000,Maslog,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802615000,082615000,Maydolong,Mun,,4th*,Eastern Samar,Region VIII (Eastern Visayas),
0802616000,082616000,Mercedes,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802617000,082617000,Oras,Mun,,3rd,Eastern Samar,Region VIII (Eastern Visayas),
0802618000,082618000,Quinapondan,Mun,,5th,Eastern Samar,Region VIII (Eastern Visayas),
0802619000,082619000,Salcedo,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802620000,082620000,San Julian,Mun,,5th,Eastern Samar,Region VIII (Eastern Visayas),
0802621000,082621000,San Policarpo,Mun,,5th*,Eastern Samar,Region VIII (Eastern Visayas),
0802622000,082622000,Sulat,Mun,,4th,Eastern Samar,Region VIII (Eastern Visayas),
0802623000,082623000,Taft,Mun,,4th,Eastern Samar,Region VIII (Eastern Visayas),
0803701000,083701000,Abuyog,Mun,,1st*,Leyte,Region VIII (Eastern Visayas),
0803702000,083702000,Alangalang,Mun,,2nd,Leyte,Region VIII (Eastern Visayas),
0803703000,083703000,Albuera,Mun,,3rd*,Leyte,Region VIII (Eastern Visayas),
0803705000,083705000,Babatngon,Mun,,4th*,Leyte,Region VIII (Eastern Visayas),
0803706000,083706000,Barugo,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803707000,083707000,Bato,Mun,,4th*,Leyte,Region VIII (Eastern Visayas),
0803708000,083708000,City of Baybay,City,CC,1st (as Mun),Leyte,Region VIII (Eastern Visayas),
0803710000,083710000,Burauen,Mun,,1st,Leyte,Region VIII (Eastern Visayas),
0803713000,083713000,Calubian,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803714000,083714000,Capoocan,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803715000,083715000,Carigara,Mun,,2nd,Leyte,Region VIII (Eastern Visayas),
0803717000,083717000,Dagami,Mun,,3rd,Leyte,Region VIII (Eastern Visayas),
0803718000,083718000,Dulag,Mun,,3rd*,Leyte,Region VIII (Eastern Visayas),
0803719000,083719000,Hilongos,Mun,,2nd,Leyte,Region VIII (Eastern Visayas),
0803720000,083720000,Hindang,Mun,,5th,Leyte,Region VIII (Eastern Visayas),
0803721000,083721000,Inopacan,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803722000,083722000,Isabel,Mun,,1st,Leyte,Region VIII (Eastern Visayas),
0803723000,083723000,Jaro,Mun,,3rd,Leyte,Region VIII (Eastern Visayas),
0803724000,083724000,Javier,Mun,,4th*,Leyte,Region VIII (Eastern Visayas),Bugho
0803725000,083725000,Julita,Mun,,5th,Leyte,Region VIII (Eastern Visayas),
0803726000,083726000,Kananga,Mun,,1st,Leyte,Region VIII (Eastern Visayas),
0803728000,083728000,La Paz,Mun,,5th*,Leyte,Region VIII (Eastern Visayas),
0803729000,083729000,Leyte,Mun,,4th*,Leyte,Region VIII (Eastern Visayas),
0803730000,083730000,Macarthur,Mun,,5th*,Leyte,Region VIII (Eastern Visayas),
0803731000,083731000,Mahaplag,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803733000,083733000,Matag-Ob,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803734000,083734000,Matalom,Mun,,3rd,Leyte,Region VIII (Eastern Visayas),
0803735000,083735000,Mayorga,Mun,,5th*,Leyte,Region VIII (Eastern Visayas),
0803736000,083736000,Merida,Mun,,5th,Leyte,Region VIII (Eastern Visayas),
0803738000,083738000,Ormoc City,City,ICC,1st,Leyte,Region VIII (Eastern Visayas),
0803739000,083739000,Palo,Mun,,3rd,Leyte,Region VIII (Eastern Visayas),
0803740000,083740000,Palompon,Mun,,2nd*,Leyte,Region VIII (Eastern Visayas),
0803741000,083741000,Pastrana,Mun,,5th*,Leyte,Region VIII (Eastern Visayas),
0803742000,083742000,San Isidro,Mun,,4th*,Leyte,Region VIII (Eastern Visayas),
0803743000,083743000,San Miguel,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803744000,083744000,Santa Fe,Mun,,5th*,Leyte,Region VIII (Eastern Visayas),
0803745000,083745000,Tabango,Mun,,4th,Leyte,Region VIII (Eastern Visayas),
0803746000,083746000,Tabontabon,Mun,,5th,Leyte,Region VIII (Eastern Visayas),
0803748000,083748000,Tanauan,Mun,,2nd,Leyte,Region VIII (Eastern Visayas),
0803749000,083749000,Tolosa,Mun,,5th,Leyte,Region VIII (Eastern Visayas),
0803750000,083750000,Tunga,Mun,,6th*,Leyte,Region VIII (Eastern Visayas),
0803751000,083751000,Villaba,Mun,,3rd,Leyte,Region VIII (Eastern Visayas),
0804801000,084801000,Allen,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804802000,084802000,Biri,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804803000,084803000,Bobon,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804804000,084804000,Capul,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804805000,084805000,Catarman ,Mun,,1st,Northern Samar,Region VIII (Eastern Visayas),
0804806000,084806000,Catubig,Mun,,3rd,Northern Samar,Region VIII (Eastern Visayas),
0804807000,084807000,Gamay,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804808000,084808000,Laoang,Mun,,2nd,Northern Samar,Region VIII (Eastern Visayas),
0804809000,084809000,Lapinig,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804810000,084810000,Las Navas,Mun,,3rd,Northern Samar,Region VIII (Eastern Visayas),
0804811000,084811000,Lavezares,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804812000,084812000,Mapanas,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
