year,psgc10,name_src,province_src,match_method,births,deaths,flag,source
2024,0203127000,San Agustin,ISABELA,cur:exact,213.0,196.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203128000,San Guillermo,ISABELA,cur:exact,284.0,118.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203129000,San Isidro,ISABELA,cur:exact,252.0,155.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203130000,San Manuel,ISABELA,cur:exact,342.0,235.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203131000,San Mariano,ISABELA,cur:exact,839.0,268.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203132000,San Mateo,ISABELA,cur:exact,706.0,537.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203133000,San Pablo,ISABELA,cur:exact,319.0,181.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203134000,Santa Maria,ISABELA,cur:exact,365.0,165.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203135000,City of Santiago,ISABELA,cur:exact,2195.0,1116.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203136000,Santo Tomas,ISABELA,cur:exact,249.0,157.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0203137000,Tumauini,ISABELA,cur:exact,925.0,421.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205001000,Ambaguio,NUEVA VIZCAYA,cur:exact,254.0,44.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205002000,Aritao,NUEVA VIZCAYA,cur:exact,513.0,281.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205003000,Bagabag,NUEVA VIZCAYA,cur:exact,500.0,254.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205004000,Bambang,NUEVA VIZCAYA,cur:exact,792.0,399.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205005000,Bayombong,NUEVA VIZCAYA,cur:exact,973.0,489.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205006000,Diadi,NUEVA VIZCAYA,cur:exact,224.0,109.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205007000,Dupax del Norte,NUEVA VIZCAYA,cur:exact,397.0,189.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205008000,Dupax del Sur,NUEVA VIZCAYA,cur:exact,258.0,124.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205009000,Kasibu,NUEVA VIZCAYA,cur:exact,689.0,168.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205010000,Kayapa,NUEVA VIZCAYA,cur:exact,341.0,136.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205011000,Quezon,NUEVA VIZCAYA,cur:exact,330.0,103.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205012000,Santa Fe,NUEVA VIZCAYA,cur:exact,253.0,104.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205013000,Solano,NUEVA VIZCAYA,cur:exact,855.0,475.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205014000,Villaverde,NUEVA VIZCAYA,cur:exact,238.0,136.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205015000,Alfonso Castaneda,NUEVA VIZCAYA,cur:exact,100.0,42.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205701000,Aglipay,QUIRINO,cur:exact,406.0,196.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205702000,Cabarroguis,QUIRINO,cur:exact,482.0,190.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205703000,Diffun,QUIRINO,cur:exact,756.0,375.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205704000,Maddela,QUIRINO,cur:exact,503.0,247.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205705000,Saguday,QUIRINO,cur:exact,231.0,112.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0205706000,Nagtipunan,QUIRINO,cur:exact,372.0,117.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300801000,Abucay,BATAAN,cur:exact,522.0,338.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300802000,Bagac,BATAAN,cur:exact,414.0,209.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300803000,City of Balanga,BATAAN,cur:exact,1253.0,793.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300804000,Dinalupihan,BATAAN,cur:exact,1601.0,894.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300805000,Hermosa,BATAAN,cur:exact,1085.0,531.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300806000,Limay,BATAAN,cur:exact,1074.0,534.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300807000,Mariveles,BATAAN,cur:exact,1853.0,862.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300808000,Morong,BATAAN,cur:exact,463.0,236.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300809000,Orani,BATAAN,cur:exact,1026.0,584.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300810000,Orion,BATAAN,cur:exact,705.0,412.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300811000,Pilar,BATAAN,cur:exact,529.0,328.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0300812000,Samal,BATAAN,cur:exact,525.0,255.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301401000,Angat,BULACAN,cur:exact,828.0,439.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301402000,Balagtas,BULACAN,cur:exact,826.0,556.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301403000,City of Baliwag,BULACAN,cur:exact,2020.0,1202.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301404000,Bocaue,BULACAN,cur:exact,1862.0,959.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301405000,Bulacan,BULACAN,cur:exact,779.0,633.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301406000,Bustos,BULACAN,cur:exact,959.0,540.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301407000,Calumpit,BULACAN,cur:exact,1326.0,802.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301408000,Guiguinto,BULACAN,cur:exact,1276.0,787.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301409000,Hagonoy,BULACAN,cur:exact,1571.0,984.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301410000,City of Malolos,BULACAN,cur:exact,2594.0,1889.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301411000,Marilao,BULACAN,cur:exact,3066.0,1480.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301412000,City of Meycauayan,BULACAN,cur:exact,2695.0,1625.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301413000,Norzagaray,BULACAN,cur:exact,1792.0,906.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301414000,Obando,BULACAN,cur:exact,598.0,451.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301415000,Pandi,BULACAN,cur:exact,1877.0,1000.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301416000,Paombong,BULACAN,cur:exact,581.0,427.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301417000,Plaridel,BULACAN,cur:exact,1459.0,821.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301418000,Pulilan,BULACAN,cur:exact,1228.0,767.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301419000,San Ildefonso,BULACAN,cur:exact,1515.0,741.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301420000,City of San Jose del Monte,BULACAN,cur:exact,7979.0,4133.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301421000,San Miguel,BULACAN,cur:exact,2048.0,1094.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301422000,San Rafael,BULACAN,cur:exact,1251.0,707.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301423000,Santa Maria,BULACAN,cur:exact,3904.0,2035.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0301424000,Doña Remedios Trinidad,BULACAN,cur:exact,384.0,152.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304901000,Aliaga,NUEVA ECIJA,cur:exact,782.0,479.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304902000,Bongabon,NUEVA ECIJA,cur:exact,922.0,443.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304903000,City of Cabanatuan,NUEVA ECIJA,cur:exact,4504.0,2332.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304904000,Cabiao,NUEVA ECIJA,cur:exact,1100.0,590.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304905000,Carranglan,NUEVA ECIJA,cur:exact,497.0,255.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304906000,Cuyapo,NUEVA ECIJA,cur:exact,682.0,538.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304907000,Gabaldon,NUEVA ECIJA,cur:exact,517.0,239.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304908000,City of Gapan,NUEVA ECIJA,cur:exact,1729.0,960.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304909000,General Mamerto Natividad,NUEVA ECIJA,cur:exact,575.0,309.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304910000,General Tinio,NUEVA ECIJA,cur:exact,743.0,341.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304911000,Guimba,NUEVA ECIJA,cur:exact,1279.0,976.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304912000,Jaen,NUEVA ECIJA,cur:exact,860.0,511.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304913000,Laur,NUEVA ECIJA,cur:exact,450.0,234.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304914000,Licab,NUEVA ECIJA,cur:exact,330.0,207.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304915000,Llanera,NUEVA ECIJA,cur:exact,449.0,299.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304916000,Lupao,NUEVA ECIJA,cur:exact,548.0,336.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304917000,Science City of Muñoz,NUEVA ECIJA,cur:exact,879.0,688.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304918000,Nampicuan,NUEVA ECIJA,cur:exact,123.0,101.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304919000,City of Palayan,NUEVA ECIJA,cur:exact,627.0,348.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304920000,Pantabangan,NUEVA ECIJA,cur:exact,344.0,195.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304921000,Peñaranda,NUEVA ECIJA,cur:exact,395.0,260.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304922000,Quezon,NUEVA ECIJA,cur:exact,511.0,285.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304923000,Rizal,NUEVA ECIJA,cur:exact,707.0,494.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304924000,San Antonio,NUEVA ECIJA,cur:exact,927.0,586.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304925000,San Isidro,NUEVA ECIJA,cur:exact,532.0,430.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304926000,San Jose City,NUEVA ECIJA,cur:exact,1991.0,1166.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304927000,San Leonardo,NUEVA ECIJA,cur:exact,844.0,486.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304928000,Santa Rosa,NUEVA ECIJA,cur:exact,1053.0,535.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304929000,Santo Domingo,NUEVA ECIJA,cur:exact,689.0,464.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304930000,Talavera,NUEVA ECIJA,cur:exact,1640.0,986.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304931000,Talugtug,NUEVA ECIJA,cur:exact,253.0,178.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0304932000,Zaragoza,NUEVA ECIJA,cur:exact,610.0,360.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305402000,Apalit,PAMPANGA,cur:exact,1453.0,768.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305403000,Arayat,PAMPANGA,cur:exact,2094.0,951.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305404000,Bacolor,PAMPANGA,cur:exact,642.0,292.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305405000,Candaba,PAMPANGA,cur:exact,1480.0,672.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305406000,Floridablanca,PAMPANGA,cur:exact,1636.0,809.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305407000,Guagua,PAMPANGA,cur:exact,1451.0,920.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305408000,Lubao,PAMPANGA,cur:exact,2244.0,1108.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305409000,Mabalacat City,PAMPANGA,cur:exact,4058.0,1839.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305410000,Macabebe,PAMPANGA,cur:exact,863.0,482.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305411000,Magalang,PAMPANGA,cur:exact,1650.0,793.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305412000,Masantol,PAMPANGA,cur:exact,708.0,387.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305413000,Mexico,PAMPANGA,cur:exact,2560.0,1133.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305414000,Minalin,PAMPANGA,cur:exact,603.0,333.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305415000,Porac,PAMPANGA,cur:exact,2267.0,992.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305416000,City of San Fernando,PAMPANGA,cur:exact,4838.0,2335.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305417000,San Luis,PAMPANGA,cur:exact,733.0,335.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305418000,San Simon,PAMPANGA,cur:exact,834.0,347.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305419000,Santa Ana,PAMPANGA,cur:exact,764.0,372.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305420000,Santa Rita,PAMPANGA,cur:exact,555.0,362.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305421000,Sto. Tomas,PAMPANGA,cur:exact,600.0,310.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0305422000,Sasmuan,PAMPANGA,cur:exact,414.0,205.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306901000,Anao,TARLAC,cur:exact,97.0,103.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306902000,Bamban,TARLAC,cur:exact,1121.0,504.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306903000,Camiling,TARLAC,cur:exact,952.0,737.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306904000,Capas,TARLAC,cur:exact,2284.0,1032.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306905000,Concepcion,TARLAC,cur:exact,2518.0,1262.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306906000,Gerona,TARLAC,cur:exact,917.0,799.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306907000,La Paz,TARLAC,cur:exact,877.0,504.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306908000,Mayantoc,TARLAC,cur:exact,334.0,265.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306909000,Moncada,TARLAC,cur:exact,687.0,523.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306910000,Paniqui,TARLAC,cur:exact,997.0,811.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306911000,Pura,TARLAC,cur:exact,283.0,226.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306912000,Ramos,TARLAC,cur:exact,253.0,149.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306913000,San Clemente,TARLAC,cur:exact,142.0,122.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306914000,San Manuel,TARLAC,cur:exact,299.0,207.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306915000,Santa Ignacia,TARLAC,cur:exact,540.0,369.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306916000,City of Tarlac,TARLAC,cur:exact,4945.0,2947.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306917000,Victoria,TARLAC,cur:exact,740.0,562.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0306918000,San Jose,TARLAC,cur:exact,521.0,251.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307101000,Botolan,ZAMBALES,cur:exact,996.0,514.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307102000,Cabangan,ZAMBALES,cur:exact,400.0,209.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307103000,Candelaria,ZAMBALES,cur:exact,387.0,237.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307104000,Castillejos,ZAMBALES,cur:exact,860.0,463.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307105000,Iba,ZAMBALES,cur:exact,814.0,389.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307106000,Masinloc,ZAMBALES,cur:exact,728.0,379.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307108000,Palauig,ZAMBALES,cur:exact,526.0,326.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307109000,San Antonio,ZAMBALES,cur:exact,438.0,316.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307110000,San Felipe,ZAMBALES,cur:exact,304.0,200.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307111000,San Marcelino,ZAMBALES,cur:exact,459.0,292.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307112000,San Narciso,ZAMBALES,cur:exact,270.0,302.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307113000,Santa Cruz,ZAMBALES,cur:exact,916.0,452.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307114000,Subic,ZAMBALES,cur:exact,1497.0,707.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307701000,Baler,AURORA,cur:exact,618.0,267.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307702000,Casiguran,AURORA,cur:exact,343.0,159.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307703000,Dilasag,AURORA,cur:exact,253.0,97.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307704000,Dinalungan,AURORA,cur:exact,167.0,67.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307705000,Dingalan,AURORA,cur:exact,381.0,162.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307706000,Dipaculao,AURORA,cur:exact,508.0,244.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307707000,Maria Aurora,AURORA,cur:exact,646.0,322.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0307708000,San Luis,AURORA,cur:exact,447.0,205.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0330100000,CITY OF ANGELES,ZAMBALES,name_unique_national,5973.0,3104.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0331400000,CITY OF OLONGAPO,ZAMBALES,cur:exact,2703.0,1883.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401001000,Agoncillo,BATANGAS,cur:exact,476.0,275.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401002000,Alitagtag,BATANGAS,cur:exact,271.0,205.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401003000,Balayan,BATANGAS,cur:exact,1194.0,685.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401004000,Balete,BATANGAS,cur:exact,275.0,135.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401005000,Batangas City,BATANGAS,cur:exact,3746.0,2478.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401006000,Bauan,BATANGAS,cur:exact,1015.0,681.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401007000,City of Calaca,BATANGAS,cur:exact,1104.0,558.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401008000,Calatagan,BATANGAS,cur:exact,714.0,395.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401009000,Cuenca,BATANGAS,cur:exact,412.0,319.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401010000,Ibaan,BATANGAS,cur:exact,696.0,386.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401011000,Laurel,BATANGAS,cur:exact,644.0,243.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401012000,Lemery,BATANGAS,cur:exact,1122.0,663.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401013000,Lian,BATANGAS,cur:exact,736.0,396.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401014000,City of Lipa,BATANGAS,cur:exact,6059.0,2393.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401015000,Lobo,BATANGAS,cur:exact,444.0,326.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401016000,Mabini,BATANGAS,cur:exact,413.0,348.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401017000,Malvar,BATANGAS,cur:exact,801.0,376.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401018000,Mataasnakahoy,BATANGAS,cur:exact,315.0,184.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401019000,Nasugbu,BATANGAS,cur:exact,1733.0,948.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401020000,Padre Garcia,BATANGAS,cur:exact,697.0,332.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401021000,Rosario,BATANGAS,cur:exact,1701.0,851.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401022000,San Jose,BATANGAS,cur:exact,1121.0,530.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401023000,San Juan,BATANGAS,cur:exact,1511.0,782.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401024000,San Luis,BATANGAS,cur:exact,359.0,285.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401025000,San Nicolas,BATANGAS,cur:exact,188.0,141.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401026000,San Pascual,BATANGAS,cur:exact,750.0,489.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401027000,Santa Teresita,BATANGAS,cur:exact,174.0,137.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401028000,City of Sto. Tomas,BATANGAS,cur:exact,2909.0,1058.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401029000,Taal,BATANGAS,cur:exact,687.0,435.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401030000,Talisay,BATANGAS,cur:exact,538.0,323.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401031000,City of Tanauan,BATANGAS,cur:exact,2695.0,1393.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401032000,Taysan,BATANGAS,cur:exact,416.0,270.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401033000,Tingloy,BATANGAS,cur:exact,130.0,112.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0401034000,Tuy,BATANGAS,cur:exact,543.0,361.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402101000,Alfonso,CAVITE,cur:exact,838.0,427.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402102000,Amadeo,CAVITE,cur:exact,502.0,312.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402103000,City of Bacoor,CAVITE,cur:exact,7541.0,3858.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402104000,City of Carmona,CAVITE,cur:exact,1337.0,597.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402105000,City of Cavite,CAVITE,cur:exact,1103.0,928.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402106000,City of Dasmariñas,CAVITE,cur:exact,8403.0,4403.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402107000,General Emilio Aguinaldo,CAVITE,cur:exact,297.0,158.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402108000,City of General Trias,CAVITE,cur:exact,5897.0,2347.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402109000,City of Imus,CAVITE,cur:exact,5064.0,2723.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402110000,Indang,CAVITE,cur:exact,826.0,574.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
2024,0402111000,Kawit,CAVITE,cur:exact,1133.0,747.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
